,coder_id,coder,jobset,unit_id,unit_status,variable,value,seconds,field
211,2607,roeland_d@annotator.com,All,3286194_3285325,DONE,confidence_2,++,0.831,
212,2607,roeland_d@annotator.com,All,3287577_3290701,DONE,topic_match,No,2.863,
213,2607,roeland_d@annotator.com,All,3287577_3290701,DONE,confidence_1,++,1.085,
214,2607,roeland_d@annotator.com,All,3287577_3290701,DONE,event_match,No,4.626,
215,2607,roeland_d@annotator.com,All,3287577_3290701,DONE,confidence_2,++,0.858,
216,2607,roeland_d@annotator.com,All,3287477_3285243,DONE,topic_match,Yes,6.068,
217,2607,roeland_d@annotator.com,All,3287477_3285243,DONE,confidence_1,++,2.087,
218,2607,roeland_d@annotator.com,All,3287477_3285243,DONE,event_match,No,0.864,
219,2607,roeland_d@annotator.com,All,3287477_3285243,DONE,confidence_2,++,0.729,
220,2607,roeland_d@annotator.com,All,3286379_3286178,DONE,topic_match,No,14.655,
221,2607,roeland_d@annotator.com,All,3286379_3286178,DONE,confidence_1,++,0.913,
222,2607,roeland_d@annotator.com,All,3286379_3286178,DONE,event_match,No,0.939,
223,2607,roeland_d@annotator.com,All,3286379_3286178,DONE,confidence_2,++,0.964,
224,2607,roeland_d@annotator.com,All,3287529_3286171,DONE,topic_match,No,2.867,
225,2607,roeland_d@annotator.com,All,3287529_3286171,DONE,confidence_1,++,1.007,
226,2607,roeland_d@annotator.com,All,3287529_3286171,DONE,event_match,No,0.684,
227,2607,roeland_d@annotator.com,All,3287529_3286171,DONE,confidence_2,++,0.878,
228,2607,roeland_d@annotator.com,All,3285647_3286186,DONE,topic_match,Yes,4.844,
229,2607,roeland_d@annotator.com,All,3285647_3286186,DONE,confidence_1,++,0.961,
230,2607,roeland_d@annotator.com,All,3285647_3286186,DONE,event_match,No,0.69,
231,2607,roeland_d@annotator.com,All,3285647_3286186,DONE,confidence_2,++,0.802,
232,2607,roeland_d@annotator.com,All,3287477_6290568,DONE,topic_match,Yes,5.21,
233,2607,roeland_d@annotator.com,All,3287477_6290568,DONE,confidence_1,++,5.601,
234,2607,roeland_d@annotator.com,All,3287477_6290568,DONE,event_match,No,3.277,
235,2607,roeland_d@annotator.com,All,3287477_6290568,DONE,confidence_2,++,0.939,
236,2607,roeland_d@annotator.com,All,3287465_6290507,DONE,topic_match,Yes,2.287,
237,2607,roeland_d@annotator.com,All,3287465_6290507,DONE,confidence_1,++,1.268,
238,2607,roeland_d@annotator.com,All,3287465_6290507,DONE,event_match,No,1.36,
239,2607,roeland_d@annotator.com,All,3287465_6290507,DONE,confidence_2,++,0.932,
240,2607,roeland_d@annotator.com,All,6290567_6290556,DONE,topic_match,Yes,1.83,
241,2607,roeland_d@annotator.com,All,6290567_6290556,DONE,confidence_1,++,1.042,
242,2607,roeland_d@annotator.com,All,6290567_6290556,DONE,event_match,No,0.73,
243,2607,roeland_d@annotator.com,All,6290567_6290556,DONE,confidence_2,++,0.948,
244,2607,roeland_d@annotator.com,All,3287577_3290580,DONE,topic_match,Yes,17.695,
245,2607,roeland_d@annotator.com,All,3287577_3290580,DONE,confidence_1,++,0.995,
246,2607,roeland_d@annotator.com,All,3287577_3290580,DONE,event_match,No,1.95,
247,2607,roeland_d@annotator.com,All,3287577_3290580,DONE,confidence_2,++,0.714,
248,2607,roeland_d@annotator.com,All,3288518_3290697,DONE,topic_match,Yes,3.25,
249,2607,roeland_d@annotator.com,All,3288518_3290697,DONE,confidence_1,++,0.933,
250,2607,roeland_d@annotator.com,All,3288518_3290697,DONE,event_match,No,0.816,
251,2607,roeland_d@annotator.com,All,3288518_3290697,DONE,confidence_2,++,0.768,
252,2607,roeland_d@annotator.com,All,3290580_3285227,DONE,topic_match,Yes,1.72,
253,2607,roeland_d@annotator.com,All,3290580_3285227,DONE,confidence_1,++,1.235,
254,2607,roeland_d@annotator.com,All,3290580_3285227,DONE,event_match,No,3.597,
255,2607,roeland_d@annotator.com,All,3290580_3285227,DONE,confidence_2,++,1.155,
256,2607,roeland_d@annotator.com,All,3290586_3290653,DONE,topic_match,Yes,2.22,
257,2607,roeland_d@annotator.com,All,3290586_3290653,DONE,confidence_1,++,1.039,
258,2607,roeland_d@annotator.com,All,3290586_3290653,DONE,event_match,No,0.685,
259,2607,roeland_d@annotator.com,All,3290586_3290653,DONE,confidence_2,++,0.916,
260,2607,roeland_d@annotator.com,All,3290697_3290605,DONE,topic_match,Yes,1.729,
261,2607,roeland_d@annotator.com,All,3290697_3290605,DONE,confidence_1,++,1.047,
262,2607,roeland_d@annotator.com,All,3290697_3290605,DONE,event_match,No,1.205,
263,2607,roeland_d@annotator.com,All,3290697_3290605,DONE,confidence_2,++,0.815,
264,2607,roeland_d@annotator.com,All,3287534_3287458,DONE,topic_match,No,2.703,
265,2607,roeland_d@annotator.com,All,3287534_3287458,DONE,confidence_1,++,1.714,
266,2607,roeland_d@annotator.com,All,3287534_3287458,DONE,event_match,No,1.203,
267,2607,roeland_d@annotator.com,All,3287534_3287458,DONE,confidence_2,++,0.823,
268,2607,roeland_d@annotator.com,All,3286375_3285228,DONE,topic_match,Yes,3.452,
269,2607,roeland_d@annotator.com,All,3286375_3285228,DONE,confidence_1,++,2.265,
270,2607,roeland_d@annotator.com,All,3286375_3285228,DONE,event_match,No,6.583,
271,2607,roeland_d@annotator.com,All,3286375_3285228,DONE,confidence_2,++,0.773,
272,2607,roeland_d@annotator.com,All,3287532_6290557,DONE,topic_match,No,4.048,
273,2607,roeland_d@annotator.com,All,3287532_6290557,DONE,confidence_1,++,1.008,
274,2607,roeland_d@annotator.com,All,3287532_6290557,DONE,event_match,No,0.872,
275,2607,roeland_d@annotator.com,All,3287532_6290557,DONE,confidence_2,++,2.027,
276,2607,roeland_d@annotator.com,All,3287479_3285316,DONE,topic_match,Yes,2.412,
277,2607,roeland_d@annotator.com,All,3287479_3285316,DONE,confidence_1,++,1.077,
278,2607,roeland_d@annotator.com,All,3287479_3285316,DONE,event_match,No,1.826,
279,2607,roeland_d@annotator.com,All,3287479_3285316,DONE,confidence_2,++,0.934,
280,2607,roeland_d@annotator.com,All,3285217_3285337,DONE,topic_match,Yes,4.025,
281,2607,roeland_d@annotator.com,All,3285217_3285337,DONE,confidence_1,++,2.935,
282,2607,roeland_d@annotator.com,All,3285217_3285337,DONE,event_match,No,0.784,
283,2607,roeland_d@annotator.com,All,3285217_3285337,DONE,confidence_2,++,0.832,
284,2607,roeland_d@annotator.com,All,3285637_3287447,DONE,topic_match,Yes,37.173,
285,2607,roeland_d@annotator.com,All,3285637_3287447,DONE,confidence_1,++,1.014,
286,2607,roeland_d@annotator.com,All,3285637_3287447,DONE,event_match,No,0.776,
287,2607,roeland_d@annotator.com,All,3285637_3287447,DONE,confidence_2,++,1.244,
288,2607,roeland_d@annotator.com,All,3288528_3285375,DONE,topic_match,Yes,4.043,
289,2607,roeland_d@annotator.com,All,3288528_3285375,DONE,confidence_1,++,1.147,
290,2607,roeland_d@annotator.com,All,3288528_3285375,DONE,event_match,No,0.832,
291,2607,roeland_d@annotator.com,All,3288528_3285375,DONE,confidence_2,++,0.839,
292,2607,roeland_d@annotator.com,All,3287532_3285625,DONE,topic_match,No,2.908,
293,2607,roeland_d@annotator.com,All,3287532_3285625,DONE,confidence_1,++,0.991,
294,2607,roeland_d@annotator.com,All,3287532_3285625,DONE,event_match,No,0.823,
295,2607,roeland_d@annotator.com,All,3287532_3285625,DONE,confidence_2,++,0.721,
296,2607,roeland_d@annotator.com,All,3287480_6290579,DONE,confidence_1,++,1.343,
297,2607,roeland_d@annotator.com,All,3287480_6290579,DONE,topic_match,Yes,19.141,
298,2607,roeland_d@annotator.com,All,3287480_6290579,DONE,event_match,No,2.121,
299,2607,roeland_d@annotator.com,All,3287480_6290579,DONE,confidence_2,++,0.815,
300,2607,roeland_d@annotator.com,All,3290596_3286168,DONE,topic_match,Yes,2.369,
301,2607,roeland_d@annotator.com,All,3290596_3286168,DONE,confidence_1,++,0.957,
302,2607,roeland_d@annotator.com,All,3290596_3286168,DONE,event_match,No,0.785,
303,2607,roeland_d@annotator.com,All,3290596_3286168,DONE,confidence_2,++,0.899,
304,2607,roeland_d@annotator.com,All,3285226_3287446,DONE,topic_match,Yes,3.503,
305,2607,roeland_d@annotator.com,All,3285226_3287446,DONE,confidence_1,++,1.457,
306,2607,roeland_d@annotator.com,All,3285226_3287446,DONE,event_match,No,0.824,
307,2607,roeland_d@annotator.com,All,3285226_3287446,DONE,confidence_2,++,0.855,
308,2607,roeland_d@annotator.com,All,3285634_6290523,DONE,topic_match,Yes,4.554,
309,2607,roeland_d@annotator.com,All,3285634_6290523,DONE,confidence_1,++,1.098,
310,2607,roeland_d@annotator.com,All,3285634_6290523,DONE,event_match,No,0.847,
311,2607,roeland_d@annotator.com,All,3285634_6290523,DONE,confidence_2,++,4.095,
312,2607,roeland_d@annotator.com,All,3286373_3287485,DONE,topic_match,Yes,3.638,
313,2607,roeland_d@annotator.com,All,3286373_3287485,DONE,confidence_1,++,1.444,
314,2607,roeland_d@annotator.com,All,3286373_3287485,DONE,event_match,No,0.963,
315,2607,roeland_d@annotator.com,All,3286373_3287485,DONE,confidence_2,++,7.065,
316,2607,roeland_d@annotator.com,All,3287512_3290668,DONE,topic_match,Yes,2.281,
317,2607,roeland_d@annotator.com,All,3287512_3290668,DONE,confidence_1,++,0.837,
318,2607,roeland_d@annotator.com,All,3287512_3290668,DONE,event_match,No,0.847,
319,2607,roeland_d@annotator.com,All,3287512_3290668,DONE,confidence_2,++,0.692,
320,2607,roeland_d@annotator.com,All,3285328_3285657,DONE,topic_match,No,34.403,
321,2607,roeland_d@annotator.com,All,3285328_3285657,DONE,confidence_1,++,0.999,
322,2607,roeland_d@annotator.com,All,3285328_3285657,DONE,event_match,No,1.585,
323,2607,roeland_d@annotator.com,All,3285328_3285657,DONE,confidence_2,++,0.737,
324,2607,roeland_d@annotator.com,All,3290668_3285634,DONE,topic_match,Yes,1.878,
325,2607,roeland_d@annotator.com,All,3290668_3285634,DONE,confidence_1,++,1.009,
326,2607,roeland_d@annotator.com,All,3290668_3285634,DONE,event_match,No,0.861,
327,2607,roeland_d@annotator.com,All,3290668_3285634,DONE,confidence_2,++,0.858,
328,2607,roeland_d@annotator.com,All,3286175_6290567,DONE,topic_match,Yes,21.186,
329,2607,roeland_d@annotator.com,All,3286175_6290567,DONE,confidence_1,++,2.79,
330,2607,roeland_d@annotator.com,All,3286175_6290567,DONE,event_match,No,0.986,
331,2607,roeland_d@annotator.com,All,3286175_6290567,DONE,confidence_2,++,0.8,
332,2607,roeland_d@annotator.com,All,3287531_3290570,DONE,topic_match,Yes,1.967,
333,2607,roeland_d@annotator.com,All,3287531_3290570,DONE,confidence_1,++,1.026,
334,2607,roeland_d@annotator.com,All,3287531_3290570,DONE,event_match,No,0.784,
335,2607,roeland_d@annotator.com,All,3287531_3290570,DONE,confidence_2,++,3.622,
336,2607,roeland_d@annotator.com,All,3290604_3290608,DONE,topic_match,Yes,4.833,
337,2607,roeland_d@annotator.com,All,3290604_3290608,DONE,confidence_1,++,0.875,
338,2607,roeland_d@annotator.com,All,3290604_3290608,DONE,event_match,No,0.777,
339,2607,roeland_d@annotator.com,All,3290604_3290608,DONE,confidence_2,++,0.721,
340,2607,roeland_d@annotator.com,All,3287580_3286175,DONE,topic_match,Yes,2.259,
341,2607,roeland_d@annotator.com,All,3287580_3286175,DONE,confidence_1,++,0.956,
342,2607,roeland_d@annotator.com,All,3287580_3286175,DONE,event_match,No,0.791,
343,2607,roeland_d@annotator.com,All,3287580_3286175,DONE,confidence_2,++,1.158,
344,2607,roeland_d@annotator.com,All,3287527_3290593,DONE,topic_match,Yes,2.349,
345,2607,roeland_d@annotator.com,All,3287527_3290593,DONE,confidence_1,++,1.724,
346,2607,roeland_d@annotator.com,All,3287527_3290593,DONE,event_match,Yes,5.361,
347,2607,roeland_d@annotator.com,All,3287527_3290593,DONE,confidence_2,++,0.97,
348,2607,roeland_d@annotator.com,All,3290697_3290705,DONE,topic_match,Yes,4.624,
349,2607,roeland_d@annotator.com,All,3290697_3290705,DONE,confidence_1,++,1.077,
350,2607,roeland_d@annotator.com,All,3290697_3290705,DONE,event_match,No,0.715,
351,2607,roeland_d@annotator.com,All,3290697_3290705,DONE,confidence_2,++,0.962,
352,2607,roeland_d@annotator.com,All,3287500_3287475,DONE,topic_match,Yes,2.785,
353,2607,roeland_d@annotator.com,All,3287500_3287475,DONE,confidence_1,++,1.177,
354,2607,roeland_d@annotator.com,All,3287500_3287475,DONE,event_match,No,0.753,
355,2607,roeland_d@annotator.com,All,3287500_3287475,DONE,confidence_2,++,0.816,
356,2607,roeland_d@annotator.com,All,3290643_3285230,DONE,topic_match,Yes,26.085,
357,2607,roeland_d@annotator.com,All,3290643_3285230,DONE,confidence_1,++,0.939,
358,2607,roeland_d@annotator.com,All,3290643_3285230,DONE,event_match,No,1.102,
359,2607,roeland_d@annotator.com,All,3290643_3285230,DONE,confidence_2,++,1.826,
360,2607,roeland_d@annotator.com,All,3287521_3285370,DONE,topic_match,Yes,10.227,
361,2607,roeland_d@annotator.com,All,3287521_3285370,DONE,confidence_1,+,1.677,
362,2607,roeland_d@annotator.com,All,3287521_3285370,DONE,event_match,No,0.706,
363,2607,roeland_d@annotator.com,All,3287521_3285370,DONE,confidence_2,++,0.754,
364,2607,roeland_d@annotator.com,All,3287480_3290643,DONE,topic_match,Yes,2.528,
365,2607,roeland_d@annotator.com,All,3287480_3290643,DONE,confidence_1,++,1.046,
366,2607,roeland_d@annotator.com,All,3287480_3290643,DONE,event_match,No,1.236,
367,2607,roeland_d@annotator.com,All,3287480_3290643,DONE,confidence_2,++,0.899,
368,2607,roeland_d@annotator.com,All,3287538_3285647,DONE,topic_match,No,2.529,
369,2607,roeland_d@annotator.com,All,3287538_3285647,DONE,confidence_1,++,1.134,
370,2607,roeland_d@annotator.com,All,3287538_3285647,DONE,event_match,No,0.799,
371,2607,roeland_d@annotator.com,All,3287538_3285647,DONE,confidence_2,++,0.785,
372,2607,roeland_d@annotator.com,All,3286195_3285233,DONE,topic_match,Yes,4.044,
373,2607,roeland_d@annotator.com,All,3286195_3285233,DONE,confidence_1,++,1.046,
374,2607,roeland_d@annotator.com,All,3286195_3285233,DONE,event_match,No,1.413,
375,2607,roeland_d@annotator.com,All,3286195_3285233,DONE,confidence_2,++,0.847,
376,2607,roeland_d@annotator.com,All,3288528_3287448,DONE,topic_match,Yes,3.513,
377,2607,roeland_d@annotator.com,All,3288528_3287448,DONE,confidence_1,++,1.015,
378,2607,roeland_d@annotator.com,All,3288528_3287448,DONE,event_match,No,0.706,
379,2607,roeland_d@annotator.com,All,3288528_3287448,DONE,confidence_2,++,2.471,
380,2607,roeland_d@annotator.com,All,3287479_3285227,DONE,topic_match,Yes,4.661,
381,2607,roeland_d@annotator.com,All,3287479_3285227,DONE,confidence_1,++,4.007,
382,2607,roeland_d@annotator.com,All,3287479_3285227,DONE,event_match,No,1.542,
383,2607,roeland_d@annotator.com,All,3287479_3285227,DONE,confidence_2,++,0.839,
384,2607,roeland_d@annotator.com,All,3287522_3287475,DONE,topic_match,Yes,1.928,
385,2607,roeland_d@annotator.com,All,3287522_3287475,DONE,confidence_1,++,6.899,
386,2607,roeland_d@annotator.com,All,3287522_3287475,DONE,event_match,No,0.834,
387,2607,roeland_d@annotator.com,All,3287522_3287475,DONE,confidence_2,++,0.683,
388,2607,roeland_d@annotator.com,All,3290604_6290523,DONE,topic_match,Yes,2.678,
389,2607,roeland_d@annotator.com,All,3290604_6290523,DONE,confidence_1,++,1.27,
390,2607,roeland_d@annotator.com,All,3290604_6290523,DONE,event_match,No,3.226,
391,2607,roeland_d@annotator.com,All,3290604_6290523,DONE,confidence_2,++,1.271,
392,2607,roeland_d@annotator.com,All,3290697_3285370,DONE,topic_match,Yes,10.932,
393,2607,roeland_d@annotator.com,All,3290697_3285370,DONE,confidence_1,++,0.837,
394,2607,roeland_d@annotator.com,All,3290697_3285370,DONE,event_match,No,4.57,
395,2607,roeland_d@annotator.com,All,3290697_3285370,DONE,confidence_2,++,1.015,
396,2607,roeland_d@annotator.com,All,3288518_3285370,DONE,topic_match,No,20.146,
397,2607,roeland_d@annotator.com,All,3288518_3285370,DONE,confidence_1,++,11.871,
398,2607,roeland_d@annotator.com,All,3288518_3285370,DONE,event_match,No,1.061,
399,2607,roeland_d@annotator.com,All,3288518_3285370,DONE,confidence_2,++,0.84,
400,2607,roeland_d@annotator.com,All,3287521_6290567,DONE,topic_match,Yes,5.322,
401,2607,roeland_d@annotator.com,All,3287521_6290567,DONE,confidence_1,++,13.978,
402,2607,roeland_d@annotator.com,All,3287521_6290567,DONE,event_match,No,1.287,
403,2607,roeland_d@annotator.com,All,3287521_6290567,DONE,confidence_2,++,0.737,
404,2607,roeland_d@annotator.com,All,3287527_3290567,DONE,topic_match,No,8.171,
405,2607,roeland_d@annotator.com,All,3287527_3290567,DONE,confidence_1,++,1.031,
406,2607,roeland_d@annotator.com,All,3287527_3290567,DONE,event_match,No,2.23,
407,2607,roeland_d@annotator.com,All,3287527_3290567,DONE,confidence_2,++,0.883,
408,2607,roeland_d@annotator.com,All,3287547_3286373,DONE,topic_match,No,3.528,
409,2607,roeland_d@annotator.com,All,3287547_3286373,DONE,confidence_1,++,1.247,
410,2607,roeland_d@annotator.com,All,3287547_3286373,DONE,event_match,No,0.894,
411,2607,roeland_d@annotator.com,All,3287547_3286373,DONE,confidence_2,++,0.821,
412,2607,roeland_d@annotator.com,All,3287459_3287446,DONE,topic_match,Yes,10.275,
413,2607,roeland_d@annotator.com,All,3287459_3287446,DONE,confidence_1,++,0.985,
414,2607,roeland_d@annotator.com,All,3287459_3287446,DONE,event_match,Yes,0.73,
415,2607,roeland_d@annotator.com,All,3287459_3287446,DONE,confidence_2,++,0.807,
416,2607,roeland_d@annotator.com,All,3285323_3285335,DONE,topic_match,No,5.426,
417,2607,roeland_d@annotator.com,All,3285323_3285335,DONE,confidence_1,++,0.851,
418,2607,roeland_d@annotator.com,All,3285323_3285335,DONE,event_match,No,0.856,
419,2607,roeland_d@annotator.com,All,3285323_3285335,DONE,confidence_2,++,0.705,
420,2607,roeland_d@annotator.com,All,3287534_3287500,DONE,topic_match,No,2.258,
421,2607,roeland_d@annotator.com,All,3287534_3287500,DONE,confidence_1,++,1.009,
422,2607,roeland_d@annotator.com,All,3287534_3287500,DONE,event_match,No,1.392,
423,2607,roeland_d@annotator.com,All,3287534_3287500,DONE,confidence_2,++,0.861,
424,2607,roeland_d@annotator.com,All,3286188_3285322,DONE,topic_match,Yes,1.877,
425,2607,roeland_d@annotator.com,All,3286188_3285322,DONE,confidence_1,++,0.848,
426,2607,roeland_d@annotator.com,All,3286188_3285322,DONE,event_match,No,2.198,
427,2607,roeland_d@annotator.com,All,3286188_3285322,DONE,confidence_2,++,0.8,
428,2607,roeland_d@annotator.com,All,3286175_3285635,DONE,topic_match,Yes,2.533,
429,2607,roeland_d@annotator.com,All,3286175_3285635,DONE,confidence_1,++,1.061,
430,2607,roeland_d@annotator.com,All,3286175_3285635,DONE,event_match,No,1.809,
431,2607,roeland_d@annotator.com,All,3286175_3285635,DONE,confidence_2,++,0.8,
432,2607,roeland_d@annotator.com,All,3286178_6290568,DONE,topic_match,Yes,3.82,
433,2607,roeland_d@annotator.com,All,3286178_6290568,DONE,confidence_1,++,0.99,
434,2607,roeland_d@annotator.com,All,3286178_6290568,DONE,event_match,No,0.784,
435,2607,roeland_d@annotator.com,All,3286178_6290568,DONE,confidence_2,++,0.802,
436,2607,roeland_d@annotator.com,All,6290568_3287414,DONE,topic_match,Yes,15.082,
437,2607,roeland_d@annotator.com,All,6290568_3287414,DONE,confidence_1,++,1.046,
438,2607,roeland_d@annotator.com,All,6290568_3287414,DONE,event_match,No,0.761,
439,2607,roeland_d@annotator.com,All,6290568_3287414,DONE,confidence_2,++,0.783,
440,2607,roeland_d@annotator.com,All,3287536_3287547,DONE,topic_match,No,7.463,
441,2607,roeland_d@annotator.com,All,3287536_3287547,DONE,confidence_1,++,1.096,
442,2607,roeland_d@annotator.com,All,3287536_3287547,DONE,event_match,No,0.912,
443,2607,roeland_d@annotator.com,All,3287536_3287547,DONE,confidence_2,++,0.877,
444,2607,roeland_d@annotator.com,All,3287580_3287530,DONE,topic_match,No,13.737,
445,2607,roeland_d@annotator.com,All,3287580_3287530,DONE,confidence_1,++,0.858,
446,2607,roeland_d@annotator.com,All,3287580_3287530,DONE,event_match,No,0.73,
447,2607,roeland_d@annotator.com,All,3287580_3287530,DONE,confidence_2,++,0.901,
448,2607,roeland_d@annotator.com,All,3285323_6290568,DONE,topic_match,Yes,23.286,
449,2607,roeland_d@annotator.com,All,3285323_6290568,DONE,confidence_1,++,1.06,
450,2607,roeland_d@annotator.com,All,3285323_6290568,DONE,event_match,No,0.778,
451,2607,roeland_d@annotator.com,All,3285323_6290568,DONE,confidence_2,++,0.985,
452,2607,roeland_d@annotator.com,All,3288419_3286377,DONE,topic_match,No,6.964,
453,2607,roeland_d@annotator.com,All,3288419_3286377,DONE,confidence_1,++,1.333,
454,2607,roeland_d@annotator.com,All,3288419_3286377,DONE,event_match,No,0.97,
455,2607,roeland_d@annotator.com,All,3288419_3286377,DONE,confidence_2,++,0.745,
456,2607,roeland_d@annotator.com,All,3288493_3287447,DONE,topic_match,Yes,3.396,
457,2607,roeland_d@annotator.com,All,3288493_3287447,DONE,confidence_1,++,0.901,
458,2607,roeland_d@annotator.com,All,3288493_3287447,DONE,event_match,Yes,0.839,
459,2607,roeland_d@annotator.com,All,3288493_3287447,DONE,confidence_2,++,0.761,
460,2607,roeland_d@annotator.com,All,3287530_3287500,DONE,topic_match,No,3.871,
461,2607,roeland_d@annotator.com,All,3287530_3287500,DONE,confidence_1,++,0.991,
462,2607,roeland_d@annotator.com,All,3287530_3287500,DONE,event_match,No,0.861,
463,2607,roeland_d@annotator.com,All,3287530_3287500,DONE,confidence_2,++,0.793,
464,2607,roeland_d@annotator.com,All,3290695_3290679,DONE,topic_match,No,10.833,
465,2607,roeland_d@annotator.com,All,3290695_3290679,DONE,confidence_1,++,0.859,
466,2607,roeland_d@annotator.com,All,3290695_3290679,DONE,event_match,No,0.917,
467,2607,roeland_d@annotator.com,All,3290695_3290679,DONE,confidence_2,++,0.862,
468,2607,roeland_d@annotator.com,All,3290621_3285325,DONE,topic_match,Yes,11.305,
469,2607,roeland_d@annotator.com,All,3290621_3285325,DONE,confidence_1,++,0.875,
470,2607,roeland_d@annotator.com,All,3290621_3285325,DONE,event_match,No,4.126,
471,2607,roeland_d@annotator.com,All,3290621_3285325,DONE,confidence_2,++,0.719,
472,2607,roeland_d@annotator.com,All,3290622_3287465,DONE,topic_match,Yes,1.903,
473,2607,roeland_d@annotator.com,All,3290622_3287465,DONE,confidence_1,++,2.065,
474,2607,roeland_d@annotator.com,All,3290622_3287465,DONE,event_match,No,0.73,
475,2607,roeland_d@annotator.com,All,3290622_3287465,DONE,confidence_2,++,0.839,
476,2607,roeland_d@annotator.com,All,3285316_3285634,DONE,topic_match,Yes,2.554,
477,2607,roeland_d@annotator.com,All,3285316_3285634,DONE,confidence_1,++,1.661,
478,2607,roeland_d@annotator.com,All,3285316_3285634,DONE,event_match,No,0.807,
479,2607,roeland_d@annotator.com,All,3285316_3285634,DONE,confidence_2,++,1.112,
480,2607,roeland_d@annotator.com,All,3288497_3285615,DONE,topic_match,Yes,26.935,
481,2607,roeland_d@annotator.com,All,3288497_3285615,DONE,confidence_1,++,0.843,
482,2607,roeland_d@annotator.com,All,3288497_3285615,DONE,event_match,No,0.708,
483,2607,roeland_d@annotator.com,All,3288497_3285615,DONE,confidence_2,++,0.807,
484,2607,roeland_d@annotator.com,All,3287537_3290604,DONE,topic_match,No,1.642,
485,2607,roeland_d@annotator.com,All,3287537_3290604,DONE,confidence_1,++,0.98,
486,2607,roeland_d@annotator.com,All,3287537_3290604,DONE,event_match,No,1.344,
487,2607,roeland_d@annotator.com,All,3287537_3290604,DONE,confidence_2,++,0.767,
488,2607,roeland_d@annotator.com,All,3290668_3285375,DONE,topic_match,Yes,2.918,
489,2607,roeland_d@annotator.com,All,3290668_3285375,DONE,confidence_1,++,1.147,
490,2607,roeland_d@annotator.com,All,3290668_3285375,DONE,event_match,No,0.9,
491,2607,roeland_d@annotator.com,All,3290668_3285375,DONE,confidence_2,++,0.692,
492,2607,roeland_d@annotator.com,All,3287500_3287465,DONE,topic_match,Yes,2.216,
493,2607,roeland_d@annotator.com,All,3287500_3287465,DONE,confidence_1,++,0.862,
494,2607,roeland_d@annotator.com,All,3287500_3287465,DONE,event_match,No,0.683,
495,2607,roeland_d@annotator.com,All,3287500_3287465,DONE,confidence_2,++,0.837,
496,2607,roeland_d@annotator.com,All,3287530_3290586,DONE,topic_match,No,4.009,
497,2607,roeland_d@annotator.com,All,3287530_3290586,DONE,confidence_1,++,1.01,
498,2607,roeland_d@annotator.com,All,3287530_3290586,DONE,event_match,No,4.227,
499,2607,roeland_d@annotator.com,All,3287530_3290586,DONE,confidence_2,++,0.714,
500,2607,roeland_d@annotator.com,All,3285233_3285226,DONE,topic_match,Yes,5.606,
501,2607,roeland_d@annotator.com,All,3285233_3285226,DONE,confidence_1,++,0.952,
502,2607,roeland_d@annotator.com,All,3285233_3285226,DONE,event_match,No,1.438,
503,2607,roeland_d@annotator.com,All,3285233_3285226,DONE,confidence_2,++,1.368,
504,2607,roeland_d@annotator.com,All,3290668_3290586,DONE,topic_match,Yes,12.027,
505,2607,roeland_d@annotator.com,All,3290668_3290586,DONE,confidence_1,++,0.993,
506,2607,roeland_d@annotator.com,All,3290668_3290586,DONE,event_match,No,0.767,
507,2607,roeland_d@annotator.com,All,3290668_3290586,DONE,confidence_2,++,0.716,
508,2607,roeland_d@annotator.com,All,3287470_3286188,DONE,topic_match,Yes,20.583,
509,2607,roeland_d@annotator.com,All,3287470_3286188,DONE,confidence_1,++,0.866,
510,2607,roeland_d@annotator.com,All,3287470_3286188,DONE,event_match,No,1.188,
511,2607,roeland_d@annotator.com,All,3287470_3286188,DONE,confidence_2,++,0.77,
512,2607,roeland_d@annotator.com,All,3288419_3287448,DONE,topic_match,No,5.026,
513,2607,roeland_d@annotator.com,All,3288419_3287448,DONE,confidence_1,++,1.759,
514,2607,roeland_d@annotator.com,All,3288419_3287448,DONE,event_match,No,0.823,
515,2607,roeland_d@annotator.com,All,3288419_3287448,DONE,confidence_2,++,0.729,
516,2607,roeland_d@annotator.com,All,3290668_3290653,DONE,topic_match,Yes,34.559,
517,2607,roeland_d@annotator.com,All,3290668_3290653,DONE,confidence_1,++,1.954,
518,2607,roeland_d@annotator.com,All,3290668_3290653,DONE,event_match,No,0.924,
519,2607,roeland_d@annotator.com,All,3290668_3290653,DONE,confidence_2,++,1.857,
520,2607,roeland_d@annotator.com,All,3290622_3287458,DONE,topic_match,Yes,19.037,
521,2607,roeland_d@annotator.com,All,3290622_3287458,DONE,confidence_1,++,1.621,
522,2607,roeland_d@annotator.com,All,3290622_3287458,DONE,event_match,No,0.993,
523,2607,roeland_d@annotator.com,All,3290622_3287458,DONE,confidence_2,++,1.647,
524,2607,roeland_d@annotator.com,All,3285325_3285254,DONE,topic_match,No,4.292,
525,2607,roeland_d@annotator.com,All,3285325_3285254,DONE,confidence_1,++,0.985,
526,2607,roeland_d@annotator.com,All,3285325_3285254,DONE,event_match,No,1.389,
527,2607,roeland_d@annotator.com,All,3285325_3285254,DONE,confidence_2,++,0.839,
528,2607,roeland_d@annotator.com,All,3285243_3287446,DONE,topic_match,Yes,10.491,
529,2607,roeland_d@annotator.com,All,3285243_3287446,DONE,confidence_1,++,1.029,
530,2607,roeland_d@annotator.com,All,3285243_3287446,DONE,event_match,No,1.236,
